id,dataset_id,title,title_translation,location,latitude,longitude,auto_geocoded,language,glottolog_id,culture,culture_dplace_id,culture_hraf_id,genres,performers,performer_genders,instrumentation,instrument_use,percussion_use,voice_use,tonality,scale,ambitus,tempo,beat_duration,meters,metric_classification,collectors,collection_date,collection_date_earliest,collection_date_latest,publication_key,publication_type,publication_title,publication_authors,publication_date,publication_page_num,publication_song_num,tune_family_id,catalogue_num,publication_preview_url,encoders,encoding_date,contributors,copyright,license_id,file_path,file_format,version,file_checksum,file_url,file_preview_url,file_has_lyrics,file_has_music,file_has_licence,other_fields,comments,warnings,description,lyrics,lyrics_translation
pueblo11,densmore-pueblo,Game Song,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Anthony Wilding and M. W. Stirling,1928,,,densmore1957pueblo,,,,,14,11,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=26,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_11_Game_Song.krn,kern,,6ab0e28292e791cc7ac9f9951752898f,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_11_Game_Song.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": ""misc""}",,,,,
pueblo12,densmore-pueblo,Agochudi' Song,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Anthony Wilding and M. W. Stirling,1928,,,densmore1957pueblo,,,,,15,12,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=27,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_12_Agochudi'_Song.krn,kern,,f5c7839cc0e891a5b1d31c68dcfc9eb2,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_12_Agochudi'_Song.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": ""misc""}",,,,,
pueblo13,densmore-pueblo,Ashiya Song,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Anthony Wilding and M. W. Stirling,1928,,,densmore1957pueblo,,,,,16,13,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=28,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_13_Ashiya_Song.krn,kern,,4e5aa6bc1a9ada75bbca49362b382ea9,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_13_Ashiya_Song.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": ""misc""}",,,,,
pueblo14,densmore-pueblo,Corn-grinding Song,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Anthony Wilding and M. W. Stirling,1928,,,densmore1957pueblo,,,,,17,14,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=29,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_14_Corn-grinding_Song.krn,kern,,e86138f611ae766cb2ae9e266e68b64a,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_14_Corn-grinding_Song.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": ""misc""}",,,,,
pueblo15,densmore-pueblo,Song Telling Where Maidens Are Grinding Corn,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Anthony Wilding and M. W. Stirling,1928,,,densmore1957pueblo,,,,,18,15,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=30,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_15_Song_Telling_Where_Maidens_Are_Grinding_Corn.krn,kern,,117ad900825cab5bea7be5fbb1b3421c,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_15_Song_Telling_Where_Maidens_Are_Grinding_Corn.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": ""misc""}",,,,,
pueblo16,densmore-pueblo,Deer and Antelope Song,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Anthony Wilding and M. W. Stirling,1928,,,densmore1957pueblo,,,,,19,16,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=31,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_16_Deer_and_Antelope_Song.krn,kern,,6633ae83c561118c8f59781ecdcc6255,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_16_Deer_and_Antelope_Song.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": ""misc""}",,,,,
pueblo17,densmore-pueblo,Hunting Song,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,,,densmore1957pueblo,,,,,21,17,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=33,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_17_Hunting_Song.krn,kern,,ee686b0e33a8fc39e7cb24d879259faa,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_17_Hunting_Song.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": ""misc""}",,,,,
pueblo18,densmore-pueblo,Song Concerning the Water Used in Ceremonies,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,,,densmore1957pueblo,,,,,22,18,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=34,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_18_Song_Concerning_the_Water_Used_in_Ceremonies.krn,kern,,57155762d3f372b6ab56fae71a913bd8,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_18_Song_Concerning_the_Water_Used_in_Ceremonies.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": ""misc""}",,,,,
pueblo19,densmore-pueblo,Mother's Song to a Baby,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,,,densmore1957pueblo,,,,,24,19,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=36,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_19_Mother's_Song_to_a_Baby.krn,kern,,e0c54c39e552f8527d4f273197e8a1ef,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_19_Mother's_Song_to_a_Baby.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": ""misc""}",,,,,
pueblo20,densmore-pueblo,Song Addressed to Medicine Bowl,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,connected with the treatment of the sick,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,,,densmore1957pueblo,,,,,26,20,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=38,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_20_Song_Addressed_to_Medicine_Bowl.krn,kern,,19d05398dc90ca5c7844ec512bc85471,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_20_Song_Addressed_to_Medicine_Bowl.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": ""healing""}",,,,,
pueblo21,densmore-pueblo,Song During Treatment of the Sick,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,connected with the treatment of the sick,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,,,densmore1957pueblo,,,,,27,21,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=39,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_21_Song_During_Treatment_of_the_Sick.krn,kern,,8c236035bdbe90d1ca30be43679eb381,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_21_Song_During_Treatment_of_the_Sick.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": ""healing""}",,,,,
pueblo22,densmore-pueblo,A Little Golden Calliste,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,winter dance,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,,,densmore1957pueblo,,,,,30,22,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=42,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_22_A_Little_Golden_Calliste.krn,kern,,59e4c2ab80cabcbf671fd3e1afd5f7aa,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_22_A_Little_Golden_Calliste.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": [""dance"", ""seasonal""]}",,,,,
pueblo23,densmore-pueblo,Winter Dance Song (a),,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,winter dance,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,,,densmore1957pueblo,,,,,31,23,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=43,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_23_Winter_Dance_Song_(a).krn,kern,,65a2f6d97fbb530fc00c217a6a9ed4ea,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_23_Winter_Dance_Song_(a).krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": [""dance"", ""seasonal""]}",,,,,
pueblo24,densmore-pueblo,Winter Dance Song (b),,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,winter dance,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,,,densmore1957pueblo,,,,,31,24,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=43,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_24_Winter_Dance_Song_(b).krn,kern,,3e5a9faa27561cd60e60747a7a3388a1,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_24_Winter_Dance_Song_(b).krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": [""dance"", ""seasonal""]}",,,,,
pueblo25,densmore-pueblo,The Rain Clouds Are Caring for the Little Corn Plants,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,winter dance,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,,,densmore1957pueblo,,,,,33,25,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=45,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_25_The_Rain_Clouds_Are_Caring_for_the_Little_Corn_Plants.krn,kern,,335b58db7f6b3b0ad9afe3dd2eeb26dc,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_25_The_Rain_Clouds_Are_Caring_for_the_Little_Corn_Plants.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": [""dance"", ""seasonal""]}",,,,,
pueblo26,densmore-pueblo,Opening Song of Flower Dance,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,flower dance,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,,,densmore1957pueblo,,,,,35,26,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=47,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_26_Opening_Song_of_Flower_Dance.krn,kern,,7bec7806dc1c0f8eb24ec777756446ea,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_26_Opening_Song_of_Flower_Dance.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": [""dance"", ""nature""]}",,,,,
pueblo27,densmore-pueblo,Butterfly Song,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,flower dance,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,,,densmore1957pueblo,,,,,36,27,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=48,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_27_Butterfly_Song.krn,kern,,91df6eac38901433ed21ec7222a19c47,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_27_Butterfly_Song.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": [""dance"", ""nature""]}",,,,,
pueblo28,densmore-pueblo,Flower Dance Song,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,flower dance,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,,,densmore1957pueblo,,,,,38,28,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=50,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_28_Flower_Dance_Song.krn,kern,,6c6621ecad2288ddb87cd99b355b2f27,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_28_Flower_Dance_Song.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": [""dance"", ""nature""]}",,,,,
pueblo29,densmore-pueblo,Song Concerning a Visit to Other Pueblos,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,flower dance,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,,,densmore1957pueblo,,,,,40,29,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=52,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_29_Song_Concerning_a_Visit_to_Other_Pueblos.krn,kern,,12f554b8bc867bf73c8b9fa2e1cd5339,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_29_Song_Concerning_a_Visit_to_Other_Pueblos.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": [""dance"", ""nature""]}",,,,,
pueblo30,densmore-pueblo,Song Addressed to a New Chief,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,situi dance,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,,,densmore1957pueblo,,,,,42,30,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=54,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_30_Song_Addressed_to_a_New_Chief.krn,kern,,62bcf1d7d14227b426794a50c95f87b3,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_30_Song_Addressed_to_a_New_Chief.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": ""dance""}",,,,,
pueblo31,densmore-pueblo,The Mockingbird Sings in the Morning,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,corn dance,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,,,densmore1957pueblo,,,,,44,31,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=56,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_31_The_Mockingbird_Sings_in_the_Morning.krn,kern,,958fb7169fe505d0fa5bc27b9f9a39cc,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_31_The_Mockingbird_Sings_in_the_Morning.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": ""dance""}",,,,,
pueblo32,densmore-pueblo,In the West Is the Home of the Raingods,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,corn dance,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,,,densmore1957pueblo,,,,,46,32,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=58,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_32_In_the_West_Is_the_Home_of_the_Raingods.krn,kern,,d099b980ce5298ff2c72b407d014be85,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_32_In_the_West_Is_the_Home_of_the_Raingods.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": ""dance""}",,,,,
pueblo33,densmore-pueblo,The Raingods Have Returned,,"Acoma Pueblo, New Mexico, U.S.A.",34.896389,-107.581944,False,Acoma,acom1246,Acoma,,,corn dance,Philip Sanches,male,,,,True,,,,,,,,Frances Densmore,1930,,,densmore1957pueblo,,,,,47,33,,,https://babel.hathitrust.org/cgi/pt?id=mdp.39015024865878&view=1up&seq=59,Daniel Shanahan|Eva Shanahan,<2014,,Copyright 2014 Daniel and Eva Shanahan,,data/No_33_The_Raingods_Have_Returned.krn,kern,,4fb6563de3721fe9d1a105495b59d808,https://github.com/shanahdt/densmore/raw/master/Densmore/acoma/No_33_The_Raingods_Have_Returned.krn,,False,True,,"{""language_type"": ""Tone"", ""language_family"": ""Keresan"", ""functions"": ""dance""}",,,,,
