id,dataset_id,corpus_version,title,title_translation,location,latitude,longitude,auto_geocoded,language,glottolog_id,culture,culture_dplace_id,culture_hraf_id,genres,performers,performer_genders,instrumentation,instrument_use,percussion_use,voice_use,tonality,scale,ambitus,tempo,beat_duration,meters,metric_classification,collectors,collection_date,collection_date_earliest,collection_date_latest,publication_key,publication_type,publication_title,publication_authors,publication_date,publication_page_num,publication_song_num,tune_family_id,catalogue_num,publication_preview_url,encoders,encoding_date,contributors,copyright,license_id,file_path,file_format,version,file_checksum,file_url,file_preview_url,file_has_lyrics,file_has_music,file_has_licence,other_fields,comments,warnings,description,lyrics,lyrics_translation
pawnee11,densmore-pawnee,0.0.1,Mother is Coming,,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,Bear dance,"Tutukrawitsu [He overtook the enemy, Wicita Blain]",,"tom, voice",,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,37,11,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA37,David Huron,"September 2, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum Tempo:  MM138 changing to MM126|Drum-rhythm: (8 8 8 8 8 8)|Fine,"Transcribed pitches, durations, and meters are only approximate.","In the next song we have an expression of the belief
that a bear derives his ""medicine power"" from the sun
and that the center of that power is in his palms.
He stands facing the dawn in order that the first
rays of the sun may strike his paws, upheld for the
purpose.  In this manner he renews his power from
the sun.
An old man named Lata'piu, long ago, fell asleep, and
when he awoke he saw a strange sight.  The sun was rising
and a bear was pointing at the sunrise.  The old man
made this song about his vision and whenever he saw the
sunrise he sang the song.  Ever since that time the
song has been used in the Bear dance.",,"['Listen, he said; he (the bear) stands,', 'I am telling this, yonder the bear stands,', 'It faces the east just before the sun appears,', 'Yonder the bear stands,', 'Now the sun is coming.']"
pawnee12,densmore-pawnee,0.0.1,The Bear is Pointing at the Sun,,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,Bear dance,"Tutukrawitsu [He overtook the enemy, Wicita Blain]",,"tom, voice",,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,38,12,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA38,David Huron,"September 2, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum Tempo:  MM132 changing to 76|Drum-rhythm: (8 8 8 8 8 8),"Transcribed pitches, durations, and meters are only approximate.","For a long time the Pawnee have called the cedar
tree ""mother,"" a custom which had its origin in the
dream of a man who saw a cedar tree and thought it
was ""like a woman.""  He said, ""This tree is made to
look the same in winter and summer, and to stand up
so nicely.  The leaves of other trees fall but this
tree is always green.""  This strange woman-tree made
a noise like a bear and the song is used in the Bear
dance.",,"['He said, a woman is here standing among the trees,', 'Now I am telling it,', 'A woman is here standing among the trees,', 'Loudly does she stand among the trees,', 'From where her spirit dwells she grunts (like a bear).']"
pawnee13,densmore-pawnee,0.0.1,A Woman Stands Among the Trees,,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,Bear dance,"Tutukrawitsu [He overtook the enemy, Wicita Blain]",,"tom, voice",,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,40,13,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA40,David Huron,"September 2, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum Tempo:  MM116 changing to 76|Drum-rhythm: (8 8 8 8 8 8)|Fine,"Transcribed pitches, durations, and meters are only approximate.",,,
pawnee14,densmore-pawnee,0.0.1,The Hores is Shouting,,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,Bear dance,"Tutukrawitsu [He overtook the enemy, Wicita Blain]",,"tom, voice",,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,41,14,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA41,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum Tempo:  MM138 changing to 120|Drum-rhythm: (8 8 8 8 8 8),"Transcribed pitches, durations, and meters are only approximate.","Many years ago the Pawnee fought the Sioux, killing many.
Among the Pawnee warriors was a man named Nada'kutade
(Eagle Chief), father-in-law of the man who recorded the
following song.  Eagle Chief owned this song and sang it
in the Bear dance.  The fight with the Sioux was said to
have taken place in a part of the country which was
thickly wooded, the battle resulting in a victory for
the Pawnee.",,"['He said, the horse is shouting,', 'I am telling it, the horse is shouting,', 'Now I am telling it,', 'The horse is shouting at something he did.']"
pawnee15,densmore-pawnee,0.0.1,I Was Lost in the Timber,,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,Bear dance,"Tutukrawitsu [He overtook the enemy, Wicita Blain]",,"tom, voice",,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,42,15,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA42,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum Tempo:  MM144 changing to 138|Drum-rhythm: (8 8 8 8 8 8),"Transcribed pitches, durations, and meters are only approximate.","The singer said that when he was a young man living in
Nebraska he saw a very old man who used a cane.  Even
with this aid he could scarcely walk.  This old man had
a dream in which he ascended a high hill and sat down.
The clouds were below him and he saw rain falling from
the clouds; he also saw about 40 white horses and
drove them; the white horses were probably the shapes
assumed by the clouds in his dream.  The following song
belonged to this old man but was not related to the
foregoing dream.  It was sung in the Bear dance.",,"['Listen, he said, I come,', 'He told this to me,', 'I came to a place where I was lost in the timbre,', 'I came to the place,', 'Now I come.']"
pawnee16,densmore-pawnee,0.0.1,I Am Like a Bear,,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,Bear dance,Dog Chief [Simond Adams],,voice,,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,43,16,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA43,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum not recorded,"Transcribed pitches, durations, and meters are only approximate.","The five remaining songs of the Bear dance were recorded
by Dog chief, whose father was one of the leading singers
at the Bear dance in old times and who therefore has
inherited the right to sing these songs.",,"['I am like a bear,', 'I hold up my hands waiting for the sun to rise.']"
pawnee17,densmore-pawnee,0.0.1,Bear Dance Song (a),,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,Bear dance,Dog Chief [Simond Adams],,voice,,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,44,17,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA44,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum not recorded.|descending major seventh is correct|descending major seventh is correct|descending major seventh is correct|descending major seventh is correct,"Transcribed pitches, durations, and meters are only approximate.","In describing this next song Dog Chief said that his
father took part in the war against the Sioux and chased
a member of that tribe who held a shield over his back
as protection.  Dog Chief's father killed the Sioux and
captured his horse, this song commemorating his deed of
valor.",,
pawnee18,densmore-pawnee,0.0.1,Bear Dance Song (b),,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,Bear dance,Dog Chief [Simond Adams],,voice,,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,45,18,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA45,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum not recorded,"Transcribed pitches, durations, and meters are only approximate.","The words of the following song (not translated) state
that Dog Chief took horns like those of a buffalo and put
them on the horse he had captured.",,
pawnee19,densmore-pawnee,0.0.1,Bear Dance Song (c),,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,Bear dance,Dog Chief [Simond Adams],,voice,,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,46,19,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA46,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum not recorded.,"Transcribed pitches, durations, and meters are only approximate.","When the man returned with the horse he had captured,
the people saw him running like a bear while the horse
was galloping.
This was commemorated in the following song.",,
pawnee20,densmore-pawnee,0.0.1,Bear Dance Song (d),,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,Bear dance,Dog Chief [Simond Adams],,voice,,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,47,20,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA47,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum not recorded,"Transcribed pitches, durations, and meters are only approximate.","The words of the next song were said to mean ""I am a
brave man.  I am acting like a bear.""  (The lack of a
competent interpreter when Dog Chief's songs were
recorded made it impossible to secure a more
extended description and translation.)",,
pawnee21,densmore-pawnee,0.0.1,How Near is the Mornging?,,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,Deer Society song,Mark Evarts,,voice,,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,48,21,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA48,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum not recorded,"Transcribed pitches, durations, and meters are only approximate.","Two songs of the [deer] society were recorded by
Mark Evarts who said that his father was one of its
dancers.  He said that the ceremony of the Deer
Society lasted four days and nights and that this
song was sung just before daylight.",,"['The chief speaks to his attendant, saying,', '""Go out and see how the stars stand.', 'Tell us how near is the morning.""', 'The attendant returns and says,', '""It is almost morning.""', 'The chief says to the dancers,', '""Wake up men.', 'It is almost morning.""', 'The chief speaks to his attendant, saying,', '""Go out and see how the stars stand.', 'Tell us how near is the morning.""', 'The attendant returns and says,', '""The morning star is coming up.""', 'The chief says to the singers,', '""Change the song.', 'The morning star is rising.""']"
pawnee22,densmore-pawnee,0.0.1,Spring is Opening,,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,Deer Society song,Mark Evarts,,voice,,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,49,22,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA49,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum not recorded|added change of meter,"Transcribed pitches, durations, and meters are only approximate.",,,
pawnee23,densmore-pawnee,0.0.1,Old Age is Painful,,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,White Lance society,"Tsastawinahiigat [She led a phony into the ceremony, Effie Blain]",,voice,,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,50,23,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA50,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum not recorded,"Transcribed pitches, durations, and meters are only approximate.","The general idea of the next song is that it is better
to die bravely when young that to live to an enfeebled
old age.  In this, as in other Pawnee war songs, we see
a light estimate upon the value of life as compared to
success in war.  The song belonged originally to a
brave man who lived to an advanced age.  When this
was sung in a dance he rose and told the young men
that it was a painful thing to live to be so old.
The song was also sung by men in a battle, this being
the last song they sang ""when they were all tired out
and so nearly beaten that even their hair was disheveled.""
It was further stated that ""sometimes when men were
having this dance an enemy attacked the village.
This was the song they sang as they drove the enemy away.""
The song was also used in the scalp dances that followed
the return of a successful war party.",,"['He comes.', 'It hurts to use a cane.', 'It becomes painful to pick it up.']"
pawnee24,densmore-pawnee,0.0.1,Beloved Emblem,,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,Raven Lance Society,"Laduda desadu [He does everything as a chief, John Luwak]",,voice,,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,52,24,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA52,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum not recorded,"Transcribed pitches, durations, and meters are only approximate.","The dance of the Raven Lance Society was said to be
""almost like that in which the dancers painted half
their bodies red and half black,""
referring to the
<A href=""white.lance.society.html"">White Lance Society.</A.
The original owner of this dance lived to extreme old
age and, as he had no children, he gave the dance to a
young man who was one of his nearest relatives.
One day the people said, ""Some Indians are coming to
attack us.""
The young man who had received the dance took his raven
lance, mounted his pony, and went to get the old man.
They rode together on the pony to a place near the
fight and then went forward on foot, but the old man
could not go as fast as the warriors.  The old man
called, ""I am still coming,"" and the young man came
back and helped him forward.
The aged man was proud to see that the young man to
whom he had given his dance was among the leaders in
the fight.  The enemy shot and killed the young man,
and the lance was brought back with his body.  Then
the old man sang this song.  In the manner of recording
the song there was a wailing which was said to be
""the old man crying because the young man had been
killed and he had no more relatives,"" yet he loved the
lance and all that it symbolized.  He died soon afterwards
and, as he was too old to give the dance to anyone else,
the Pawnee do not have the dance at the present time.",,"['(An exclamation of endearment)', 'Beloved emblem, they are carrying it forward,', 'Beloved emblem, they are bringing it back.']"
pawnee25,densmore-pawnee,0.0.1,Crow Lance Society Song,,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,Raven Lance Society,"Tsastawinahiigat [She led a phony into the ceremony, Effie Blain]",,voice,,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,53,25,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA53,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum not recorded,"Transcribed pitches, durations, and meters are only approximate.","The next song belonged to the singer's father and
was his war song.",,
pawnee26,densmore-pawnee,0.0.1,The Lance Dancers,,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,Kitsita Society,"Laduda desadu [He does everything as a chief, John Luwak]",,"tom, voice",,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,54,26,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA54,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum Tempo:  MM144|Drum-rhythm: (4 4 4 4 4 4),"Transcribed pitches, durations, and meters are only approximate.",,,
pawnee27,densmore-pawnee,0.0.1,Lance Dance Song (a),,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,Kitsita Society,"Tsastawinahiigat [She led a phony into the ceremony, Effie Blain]",,voice,,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,55,27,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA55,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum not recorded,"Transcribed pitches, durations, and meters are only approximate.",,,
pawnee28,densmore-pawnee,0.0.1,Lance Dance Song (b),,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,Kitsita Society,"Tsastawinahiigat [She led a phony into the ceremony, Effie Blain]",,voice,,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,56,28,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA56,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum not recorded|Fine,"Transcribed pitches, durations, and meters are only approximate.",,,
pawnee29,densmore-pawnee,0.0.1,The White Fox,,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,Wolf Society,"Tutukrawitsu [He overtook the enemy, Wicita Blain]",,voice,,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,57,29,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA57,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum not recorded|N.B. The text from the final six measures is missing in the original.,"Transcribed pitches, durations, and meters are only approximate.",,,
pawnee30,densmore-pawnee,0.0.1,"It Is Mine, This Country Wide",,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,Wolf Society,"Tutukrawitsu [He overtook the enemy, Wicita Blain]",,voice,,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,58,30,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA58,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum not recorded|Fine,"Transcribed pitches, durations, and meters are only approximate.",,,
pawnee31,densmore-pawnee,0.0.1,Song Concerning Iron Shirt,,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,War song,"Tutukrawitsu [He overtook the enemy, Wicita Blain]",,"tom, voice",,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,60,31,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA60,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum Tempo:  MM126|Drum-rhythm: (4 4 4 4 4 4),"Transcribed pitches, durations, and meters are only approximate.",,,
pawnee32,densmore-pawnee,0.0.1,Eagle Chief's War Song,,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,War song,"Laduda desadu [He does everything as a chief, John Luwak]",,"tom, voice",,,,,,,,,simple duple,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,61,32,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA61,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum Tempo:  MM66|Drum-rhythm: (8 8 8 8 8 8),"Transcribed pitches, durations, and meters are only approximate.","Three generations of Pawnee chiefs bore the name of Eagle Shield
and the song next following was said to have belonged to
the chief of the first generation.  The day after he returned
from a war expedition he mounted his best horse and rode around
the camp singing this song.  The words mean ""I wonder how long
I am to live in this world.""  In explanation it was said the
old warrior was wondering what his fate might be when he again
took the warpath.",,
pawnee33,densmore-pawnee,0.0.1,The Thunder Spoke Quietly,,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,War song,"Tsastawinahiigat [She led a phony into the ceremony, Effie Blain]",,"tom, voice",,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,61,33,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA61,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum not recorded,"Transcribed pitches, durations, and meters are only approximate.","A certain young man was afraid of the storm and wept when he
heard the thunder, but in a dream the thunder spoke to him slowly
and said, ""Do not be afraid, your father is coming.""  He heard
the thunder sing the following song, learned it, and sang it
when he went to war.  His name was Eagle and he lived to be one
of the old warriors of the tribe.",,
pawnee34,densmore-pawnee,0.0.1,He Comes,,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,War song,"Laduda desadu [He does everything as a chief, John Luwak]",,"tom, voice",,,,,,,,,simple triple,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,63,34,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA63,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum Tempo:  MM100|Drum-rhythm: (4 4 4 4 4 4),"Transcribed pitches, durations, and meters are only approximate.","In explanation of the following song it was said that long ago
there was a society called Iruska Virau (or Pirau), translated
""children of the Iruska.""  Members of this society did everything
contrariwise.  Thus in a fight they would not fire at the enemy
unless commanded NOT to do so.  The song next following was said
to be a song of that society and was recorded by the chief of the
Chaui Band.  The same melody with different words was used by the
Skidi Band, the words of their version stating that a young man
was told in a dream that he would be killed the next day, but
felt no fear.  John Luwak, who recorded the song, said it was
his own war-dance song, explaining the words as follows: ""A dead
person wanted a certain warrior to do right, so he said to him,
`If anyone is kind-hearted and good to the poor he is made a chief
and has a great name.  When he dies we in the spirit land are glad
and want to go and meet him because he was kind and good.""",,"['Beloved, come beloved, all of them spoke,', 'All of them spoke,', 'It is openly known that he did these things.']"
pawnee35,densmore-pawnee,0.0.1,A Woman Welcomes the Warriors,,"Pawnee, Oklahoma, United States of America",,,,,,Pawnee,,,War song,"Tutukrawitsu [He overtook the enemy, Wicita Blain]",,voice,,,,,,,,,irregular,,Frances Densmore,<1920//,,,densmore1929pawnee,book,Pawnee Music,Frances Densmore,1929,64,35,,,https://books.google.com/books?id=-9e65i0Fu2kC&pg=PA64,David Huron,"September 3, 2000",,Electronic Copyright 2000 David Huron,,,,1.0,,,,False,True,,"{""file.COM"": ""Anon."", ""file.AGN"": ""monody"", ""file.TXO"": ""Pawnee"", ""file.OCY"": ""United States"", ""file.YER"": ""September 2000"", ""file.YEN"": ""United States of America""}",Song was recorded either 1919 or 1920.|Drum not recorded,"Transcribed pitches, durations, and meters are only approximate.","A woman's pleasure at the return of victorious warriors is
expressed in the following song which was sung at the Scalp
dances.  Among the Pawnee, as in other tribes, the scalps of
slain warriors were carried in the victory dance.",,"Ah, now I have seen you."
